user_id,transaction_frequency_24h,transaction_frequency_7d,avg_tx_amount_user,deviation_from_avg_tx,login_location_velocity,account_device_count,account_ip_count,new_device_flag,multiple_cards_on_account,name_mismatch_score,card_attempts_last_24h,multiple_cards_same_ip,session_length,checkout_speed,time_of_day_risk,prior_chargeback_flag,prior_fraud_ip_flag,payment_method,shipping_country,billing_country,item_category,fraud_label
U57490,0,1,175.34,-0.83,0,2,1,0,0,0.09,1,0,965.0,273.2,0,0,0,credit_card,Tunisia,Tunisia,electronics,0
U52682,1,3,341.44,-0.96,1,3,7,0,0,0.18,0,0,1375.4,376.2,0,0,0,google_pay,Algeria,Algeria,gift_cards,0
U50987,0,3,223.2,-0.83,0,2,2,0,0,0.1,1,0,404.2,250.9,0,0,0,apple_pay,Libya,Libya,fashion,0
U57708,1,2,44.78,1.91,1,2,1,0,1,0.29,0,0,1128.1,421.5,0,0,0,paypal,Algeria,Algeria,fashion,0
U57816,2,3,118.57,-0.92,1,2,4,1,0,0.57,0,0,365.5,44.4,0,0,1,credit_card,Algeria,Algeria,electronics,1
U51218,2,5,195.47,-0.7,0,4,1,0,0,0.52,0,0,911.6,312.1,0,0,0,credit_card,Libya,Libya,fashion,0
U55016,1,2,59.31,0.45,0,2,2,0,0,0.13,0,0,1298.0,537.1,0,0,0,paypal,Egypt,Egypt,beauty,0
U56881,0,1,237.01,0.67,0,2,2,0,2,0.32,0,0,1271.2,595.4,0,0,0,apple_pay,Morocco,Morocco,groceries,0
U51355,0,2,65.82,2.35,0,3,2,0,0,0.19,2,0,834.3,340.6,0,0,0,google_pay,Morocco,Morocco,fashion,0
U54265,1,5,96.19,2.08,0,4,3,1,0,0.24,1,0,491.8,309.4,0,1,0,debit_card,Algeria,Algeria,gift_cards,0
U54616,2,7,359.71,-0.43,1,1,2,0,0,0.17,0,0,67.7,208.2,1,0,0,credit_card,Algeria,Algeria,home,0
U55582,3,3,399.93,-0.73,0,4,4,0,0,0.02,0,0,717.4,137.7,0,0,0,debit_card,Algeria,Algeria,home,0
U54135,0,2,229.1,0.03,0,2,1,1,0,0.62,0,0,1084.5,150.5,0,0,0,apple_pay,Morocco,Morocco,beauty,0
U51560,1,2,255.47,-0.61,0,3,3,0,0,0.38,0,0,547.0,21.1,0,0,0,debit_card,Algeria,Algeria,electronics,0
U57428,1,6,323.02,-0.83,0,2,3,0,0,0.5,0,0,1463.2,587.6,0,0,0,debit_card,Libya,Libya,beauty,0
U51418,0,3,284.53,-0.8,0,3,5,0,0,0.24,0,0,1523.2,119.9,0,0,0,credit_card,Egypt,Egypt,fashion,0
U50954,0,4,89.34,0.12,1,5,1,0,0,0.18,0,1,773.6,328.8,0,0,0,bank_transfer,Libya,Libya,electronics,0
U57393,2,5,176.44,0.13,0,4,3,0,1,0.52,0,0,834.8,34.9,0,0,0,credit_card,Egypt,Libya,groceries,0
U50983,1,9,223.34,-0.92,0,2,2,0,1,0.35,0,1,346.7,69.0,0,0,0,credit_card,Egypt,Tunisia,luxury,0
U57291,0,2,156.69,-0.96,0,2,3,1,0,0.33,1,1,307.9,478.7,0,0,0,credit_card,Algeria,Algeria,home,0
U50974,1,4,86.92,1.14,0,1,2,0,1,0.14,0,0,439.0,365.9,1,0,0,paypal,Morocco,Egypt,fashion,0
U54133,1,3,299.72,-0.58,0,2,1,1,0,0.04,0,0,757.3,78.8,0,0,0,debit_card,Egypt,Egypt,beauty,0
U56471,1,7,95.56,1.15,0,1,6,1,1,0.21,0,0,1749.7,295.6,0,0,0,bank_transfer,Algeria,Algeria,luxury,0
U55370,1,3,118.98,2.77,0,3,5,1,0,0.15,0,0,1135.8,200.6,0,0,0,credit_card,Libya,Libya,fashion,0
U53972,1,3,128.88,-0.72,0,3,2,0,0,0.19,0,0,778.6,293.6,1,0,0,credit_card,Libya,Libya,home,0
U55295,0,1,81.48,-0.67,0,3,4,0,0,0.08,1,0,416.1,69.1,0,0,0,credit_card,Libya,Libya,electronics,0
U55721,0,3,342.83,-0.85,0,2,5,1,0,0.09,0,1,1408.8,535.9,1,0,0,bank_transfer,Egypt,Egypt,beauty,0
U50913,1,3,252.03,0.0,0,3,2,0,0,0.45,0,0,1164.1,340.2,0,0,0,debit_card,Tunisia,Tunisia,groceries,0
U54549,1,3,337.2,-0.99,0,3,2,1,0,0.26,0,0,749.9,325.3,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U50036,2,5,207.62,-0.99,0,1,1,1,1,0.27,1,0,1109.7,109.6,0,0,0,credit_card,Morocco,Morocco,home,1
U53387,0,3,217.43,-0.86,0,1,6,0,0,0.32,0,1,1052.5,330.1,0,0,0,credit_card,Morocco,Morocco,electronics,0
U51711,0,3,254.13,-0.77,0,3,4,0,0,0.42,0,0,1057.5,590.3,0,0,0,credit_card,Algeria,Algeria,home,0
U53020,1,2,160.95,-0.73,0,2,5,0,0,0.34,0,0,155.8,76.7,0,0,0,apple_pay,Egypt,Egypt,beauty,0
U50795,0,3,208.7,0.0,0,4,1,0,0,0.13,0,0,1625.3,424.2,0,0,0,paypal,Morocco,Morocco,electronics,0
U54036,1,7,227.83,-0.38,0,2,3,0,0,0.11,0,0,1538.6,235.0,0,0,0,debit_card,Egypt,Egypt,groceries,0
U55068,1,4,382.35,-0.43,0,4,3,0,1,0.18,0,0,175.8,467.0,0,0,0,debit_card,Morocco,Morocco,fashion,0
U54688,1,2,355.51,-0.83,0,3,3,1,0,0.2,0,1,1155.4,313.4,0,0,0,apple_pay,Libya,Libya,home,0
U55233,2,3,69.11,0.56,0,3,3,0,0,0.41,1,0,909.5,542.5,0,0,0,apple_pay,Algeria,Algeria,home,0
U53111,0,2,35.69,1.4,0,1,3,0,0,0.28,0,0,1344.3,55.0,1,1,0,debit_card,Libya,Libya,groceries,0
U51324,2,3,278.53,-0.72,0,1,5,1,1,0.25,0,0,739.8,256.7,0,0,0,credit_card,Algeria,Algeria,groceries,0
U56367,2,3,38.7,0.05,0,1,4,0,0,0.14,0,0,1760.5,198.1,1,0,0,credit_card,Tunisia,Tunisia,electronics,0
U50317,0,0,42.93,2.4,1,2,3,0,0,0.16,1,0,1714.8,531.9,0,0,0,credit_card,Morocco,Morocco,electronics,0
U52396,3,4,80.52,0.11,0,2,7,0,0,0.37,1,0,199.7,28.2,0,0,0,apple_pay,Algeria,Algeria,electronics,0
U52162,4,7,153.65,-0.93,0,4,4,1,0,0.32,2,0,571.2,111.9,0,0,0,debit_card,Tunisia,Libya,home,0
U52745,1,3,185.3,-0.99,1,2,4,0,0,0.35,0,0,396.8,282.1,0,0,0,credit_card,Morocco,Morocco,fashion,0
U55442,2,5,217.36,-0.98,0,1,3,0,1,0.13,0,0,593.3,324.8,0,0,0,debit_card,Egypt,Libya,electronics,0
U51591,1,4,397.07,-0.97,0,3,2,0,1,0.42,2,0,875.0,294.0,1,0,0,google_pay,Tunisia,Tunisia,electronics,0
U53111,0,2,166.39,-0.66,0,1,2,0,0,0.56,0,1,234.1,360.8,0,0,0,credit_card,Algeria,Algeria,fashion,0
U55985,4,5,112.25,-0.6,0,3,3,0,0,0.1,0,0,1288.4,558.0,1,0,0,google_pay,Morocco,Morocco,fashion,0
U56183,1,2,238.6,-0.91,0,3,6,1,0,0.13,0,0,1046.2,389.4,0,0,0,credit_card,Tunisia,Tunisia,beauty,0
U53930,5,7,101.76,-0.14,0,2,3,1,0,0.38,0,0,290.5,283.6,0,0,0,bank_transfer,Libya,Libya,electronics,0
U51996,0,0,377.41,0.12,0,3,1,0,0,0.14,0,0,1229.1,365.9,0,1,0,apple_pay,Algeria,Tunisia,fashion,0
U55868,1,3,118.52,-0.82,0,2,3,0,0,0.27,1,0,1170.0,131.2,0,0,0,credit_card,Libya,Libya,fashion,0
U51312,0,3,396.17,-0.91,0,1,3,0,1,0.16,0,1,1593.0,38.4,0,0,0,credit_card,Libya,Libya,home,0
U51285,3,6,179.09,-0.58,0,1,5,0,0,0.28,0,0,404.7,415.7,0,0,0,credit_card,Libya,Libya,sports,0
U54311,1,6,328.82,-0.62,0,3,1,0,2,0.49,0,0,1108.1,456.0,0,0,0,paypal,Algeria,Algeria,fashion,0
U57314,0,2,266.35,-0.58,0,4,3,0,0,0.36,0,0,1580.5,568.5,0,0,0,credit_card,Algeria,Algeria,gift_cards,0
U52383,0,2,374.73,-0.76,1,3,3,0,0,0.19,0,0,495.8,576.0,0,0,0,bank_transfer,Tunisia,Tunisia,luxury,0
U53239,1,2,257.66,-0.38,0,2,2,0,0,0.3,0,0,440.3,526.5,0,0,0,debit_card,Algeria,Algeria,electronics,0
U52139,1,2,240.86,-0.07,0,2,4,0,0,0.28,0,0,516.9,549.4,0,0,0,credit_card,Egypt,Egypt,home,0
U56496,7,7,268.08,2.07,0,2,3,0,0,0.04,0,0,1380.8,457.0,1,0,0,google_pay,Morocco,Morocco,luxury,0
U56714,0,3,318.86,-0.76,0,2,4,0,0,0.12,0,0,1462.5,537.5,0,0,0,google_pay,Algeria,Algeria,groceries,0
U57738,0,5,361.56,0.75,0,4,1,0,0,0.46,0,0,91.1,6.1,0,0,0,apple_pay,Egypt,Egypt,luxury,0
U56959,2,2,121.39,0.29,0,5,3,0,0,0.55,1,1,586.2,22.3,0,0,0,debit_card,Egypt,Egypt,groceries,0
U51704,2,6,96.34,0.33,0,3,1,0,1,0.08,0,0,254.4,461.7,0,0,0,credit_card,Egypt,Egypt,beauty,0
U56924,1,4,33.05,2.63,1,3,1,0,0,0.15,1,0,301.9,501.1,0,0,0,google_pay,Libya,Libya,beauty,0
U50362,1,2,160.63,0.8,0,2,1,1,1,0.1,0,0,1474.2,176.3,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U52604,1,1,341.55,0.04,0,1,4,0,0,0.4,0,0,1736.1,35.1,1,0,0,debit_card,Morocco,Morocco,electronics,0
U57512,2,7,46.55,-0.48,0,2,4,1,0,0.12,0,0,762.2,16.3,0,0,0,credit_card,Algeria,Algeria,home,0
U51716,0,4,224.64,-0.63,0,1,2,1,0,0.1,0,0,1747.0,50.0,0,0,0,debit_card,Libya,Libya,electronics,0
U55289,3,5,284.02,0.2,0,2,1,0,0,0.49,0,1,698.6,284.8,1,0,0,apple_pay,Morocco,Morocco,fashion,0
U54451,1,4,338.0,-0.83,0,2,2,0,1,0.3,0,0,1297.6,574.7,0,0,0,google_pay,Tunisia,Tunisia,beauty,0
U54286,2,4,241.7,-0.86,0,3,1,0,1,0.26,1,0,665.4,29.0,0,0,0,debit_card,Algeria,Morocco,electronics,0
U53738,5,8,90.8,-0.85,0,1,3,0,0,0.48,0,0,596.4,253.9,0,0,0,credit_card,Morocco,Morocco,beauty,0
U52469,0,2,386.52,-0.72,0,2,1,0,0,0.35,0,0,1069.9,326.3,0,0,0,paypal,Tunisia,Tunisia,home,0
U54795,2,4,55.97,1.56,0,3,7,1,0,0.37,0,0,1569.0,380.2,0,1,0,credit_card,Algeria,Algeria,electronics,1
U56150,2,5,312.22,-0.91,0,2,4,0,0,0.57,0,0,1080.1,246.3,0,0,1,google_pay,Egypt,Egypt,home,0
U56276,1,3,52.89,1.51,0,2,5,0,0,0.41,2,0,1039.0,488.7,0,0,0,credit_card,Morocco,Morocco,groceries,0
U57914,0,1,74.5,2.67,0,5,4,0,0,0.27,0,0,922.8,102.7,0,0,0,apple_pay,Egypt,Egypt,home,0
U50556,0,2,361.32,-0.9,0,3,3,0,0,0.24,0,0,1708.9,14.1,0,0,1,credit_card,Tunisia,Tunisia,luxury,0
U50825,2,3,306.17,-0.95,0,3,3,0,1,0.07,0,0,1472.0,447.0,0,0,0,bank_transfer,Tunisia,Tunisia,luxury,0
U52808,2,3,158.89,0.36,0,3,1,0,0,0.13,0,0,750.0,566.9,0,0,0,credit_card,Algeria,Algeria,fashion,0
U55150,3,4,262.72,0.13,0,7,1,0,1,0.29,0,0,1488.9,508.9,0,0,0,debit_card,Morocco,Algeria,fashion,0
U56678,2,4,193.75,-0.85,1,2,3,0,1,0.43,1,0,222.0,450.7,0,0,0,debit_card,Morocco,Morocco,fashion,0
U54521,1,3,45.28,2.34,0,5,3,0,0,0.36,1,0,800.7,67.2,1,0,0,debit_card,Libya,Libya,home,0
U57561,2,3,294.03,-0.63,0,1,5,0,1,0.49,0,0,227.8,477.8,0,0,0,paypal,Libya,Libya,electronics,0
U52719,2,4,310.04,-0.89,0,4,1,0,0,0.09,0,1,1795.0,308.4,0,0,0,bank_transfer,Algeria,Algeria,groceries,0
U56506,2,5,355.29,-0.41,1,2,1,0,0,0.19,1,0,113.3,181.1,1,0,0,credit_card,Morocco,Morocco,luxury,0
U53508,1,4,225.44,-0.66,0,5,5,0,0,0.39,0,0,1637.4,586.7,0,0,0,apple_pay,Morocco,Morocco,home,0
U53741,0,0,275.79,-0.47,0,2,5,0,0,0.19,0,0,1679.3,518.7,0,0,0,credit_card,Algeria,Algeria,electronics,0
U51574,1,3,186.46,-0.77,0,1,3,0,1,0.51,0,0,548.3,249.3,1,0,0,debit_card,Morocco,Libya,gift_cards,0
U53998,1,1,141.19,0.43,0,2,2,0,0,0.12,0,0,1710.7,126.7,0,0,0,debit_card,Libya,Egypt,fashion,0
U52129,1,3,176.45,-0.79,0,5,1,0,1,0.43,0,0,916.1,539.3,0,0,0,bank_transfer,Morocco,Algeria,electronics,0
U52403,3,4,366.47,-0.85,0,1,4,0,3,0.05,0,0,1690.4,251.6,0,0,0,credit_card,Egypt,Egypt,fashion,0
U53329,1,2,82.39,-0.27,1,4,3,0,0,0.29,0,0,889.6,557.7,0,0,0,credit_card,Morocco,Morocco,home,0
U57885,2,4,114.43,-0.75,0,2,1,0,0,0.14,0,0,862.6,188.9,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U50588,1,1,250.35,-0.01,0,2,5,0,1,0.06,0,0,1363.5,251.8,1,0,0,google_pay,Tunisia,Algeria,fashion,0
U52012,3,4,64.19,-0.76,0,1,2,0,2,0.27,0,0,443.3,544.2,0,0,0,credit_card,Tunisia,Tunisia,luxury,0
U51547,1,4,358.91,-0.72,0,1,3,0,1,0.12,0,0,1630.4,40.5,0,0,0,credit_card,Egypt,Egypt,beauty,0
U50294,2,4,37.95,4.21,0,3,1,1,1,0.12,1,0,1531.6,586.3,0,0,0,apple_pay,Morocco,Morocco,fashion,0
U51985,1,4,307.02,-0.66,0,3,2,1,1,0.11,0,0,269.0,31.4,1,0,0,credit_card,Algeria,Algeria,electronics,0
U55343,4,6,162.02,-0.7,0,2,3,0,0,0.13,0,0,82.0,363.6,0,0,0,debit_card,Libya,Libya,beauty,0
U55644,0,3,39.44,3.54,0,3,4,0,1,0.2,0,0,1287.7,288.4,1,0,0,paypal,Morocco,Morocco,fashion,1
U53117,1,2,340.31,-0.75,0,2,3,0,0,0.19,0,1,652.5,349.8,0,0,0,credit_card,Algeria,Algeria,home,0
U51690,0,0,263.37,-0.92,0,3,3,0,0,0.47,0,0,210.7,225.7,0,0,0,debit_card,Morocco,Egypt,luxury,0
U51136,1,3,23.37,0.92,0,3,2,1,0,0.32,0,0,1614.9,447.8,1,0,0,google_pay,Tunisia,Tunisia,fashion,1
U55352,6,8,121.66,-0.11,0,3,1,1,0,0.34,0,0,1789.8,464.7,0,0,0,credit_card,Tunisia,Tunisia,electronics,1
U52064,0,2,153.78,-0.16,0,1,4,0,3,0.27,0,0,594.0,428.1,0,0,0,apple_pay,Morocco,Morocco,home,0
U54455,3,5,142.58,-0.33,0,2,5,0,0,0.02,0,0,357.9,25.3,0,1,0,credit_card,Tunisia,Tunisia,groceries,0
U57390,1,4,209.37,-0.81,1,1,5,1,0,0.47,0,0,1546.4,8.3,1,0,0,paypal,Algeria,Algeria,fashion,0
U57009,2,5,220.19,-0.51,0,5,1,0,0,0.17,0,0,967.3,405.8,0,0,0,google_pay,Morocco,Morocco,electronics,1
U54795,1,4,170.77,-0.71,0,1,4,0,0,0.21,0,0,1774.3,74.8,0,0,0,credit_card,Morocco,Morocco,fashion,0
U54543,1,3,146.07,-0.79,1,1,2,0,2,0.47,0,0,1158.8,36.7,0,0,0,paypal,Morocco,Morocco,fashion,0
U56999,1,3,211.68,0.65,0,3,3,1,0,0.25,0,0,1032.2,36.4,0,0,0,google_pay,Libya,Morocco,electronics,0
U56508,0,2,32.77,0.37,0,4,3,0,0,0.4,0,0,1672.2,14.3,0,0,0,google_pay,Libya,Libya,beauty,0
U54770,1,2,265.18,-0.81,1,2,2,0,0,0.1,0,1,1448.7,418.7,0,0,0,credit_card,Algeria,Algeria,groceries,1
U51007,1,3,250.27,0.09,0,4,2,0,1,0.1,0,0,751.1,588.1,0,0,0,credit_card,Morocco,Morocco,beauty,0
U55445,5,6,126.1,-0.85,0,1,3,0,0,0.35,0,0,48.9,337.9,0,0,0,credit_card,Algeria,Algeria,home,0
U52514,0,2,88.22,0.19,0,3,2,0,0,0.58,0,0,1361.2,394.0,0,0,0,google_pay,Libya,Libya,home,0
U56557,3,4,47.73,2.79,0,4,4,0,0,0.7,0,0,1561.6,424.8,0,0,0,bank_transfer,Egypt,Tunisia,home,0
U53526,1,5,243.19,-0.84,0,3,4,0,0,0.07,0,0,260.2,54.8,0,0,0,debit_card,Algeria,Morocco,home,0
U54681,2,5,236.18,-0.06,0,3,2,0,1,0.47,0,0,1614.5,394.4,0,0,0,google_pay,Libya,Libya,electronics,0
U55352,2,7,222.66,-0.21,0,2,4,1,1,0.16,0,0,1563.6,513.7,0,0,0,credit_card,Morocco,Morocco,home,0
U51247,0,2,394.53,-0.8,1,2,3,0,0,0.18,0,0,61.1,498.6,0,0,0,credit_card,Libya,Libya,electronics,0
U55089,4,8,221.99,-0.93,0,2,5,0,0,0.11,0,0,1319.5,181.5,0,0,0,credit_card,Egypt,Egypt,home,0
U53902,0,3,294.28,0.43,0,3,2,0,0,0.27,0,0,708.7,13.2,0,1,0,paypal,Morocco,Morocco,home,0
U51435,1,3,62.91,0.85,0,1,3,0,0,0.43,0,0,120.0,400.0,0,0,0,credit_card,Libya,Libya,luxury,0
U50571,3,3,133.61,-0.34,0,3,4,0,0,0.21,0,0,615.6,427.8,0,0,0,credit_card,Algeria,Egypt,fashion,0
U52382,1,2,124.67,1.08,0,5,2,0,0,0.26,0,0,1100.7,562.5,0,0,0,paypal,Egypt,Egypt,gift_cards,0
U51245,0,0,238.87,-0.72,0,1,7,0,1,0.22,0,0,572.2,55.8,1,0,0,debit_card,Algeria,Algeria,home,0
U52084,2,2,145.71,-0.31,0,2,3,0,0,0.04,0,0,1424.0,576.2,0,0,0,bank_transfer,Morocco,Morocco,luxury,0
U55084,1,6,263.61,-0.11,0,1,6,0,0,0.39,0,1,906.2,16.7,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,0
U50277,3,5,282.23,-0.78,0,6,2,0,0,0.14,0,0,92.7,268.3,0,0,0,credit_card,Morocco,Morocco,luxury,0
U55315,2,7,32.8,4.28,0,3,4,0,0,0.48,0,0,1022.3,246.4,0,0,0,debit_card,Libya,Libya,groceries,0
U57059,0,0,263.11,-0.86,0,3,4,0,0,0.19,0,0,804.9,12.1,0,0,0,credit_card,Egypt,Egypt,electronics,0
U51887,1,2,64.38,1.24,0,2,6,1,0,0.21,0,0,197.7,452.9,0,0,0,paypal,Algeria,Algeria,gift_cards,0
U54579,2,5,196.75,-0.56,0,1,2,0,1,0.22,0,0,812.1,15.0,0,0,0,debit_card,Libya,Libya,fashion,1
U51265,1,1,296.1,-0.92,1,1,3,0,0,0.25,1,0,1441.6,488.3,0,0,0,bank_transfer,Egypt,Egypt,home,0
U57491,0,2,287.27,-0.94,0,2,2,0,1,0.19,0,0,218.3,194.0,1,0,0,paypal,Algeria,Algeria,groceries,0
U54826,2,5,133.93,-0.45,0,3,4,0,0,0.49,0,0,466.6,118.6,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U56335,1,4,123.5,0.2,0,1,2,0,1,0.36,0,0,1776.4,300.7,0,0,0,paypal,Morocco,Morocco,fashion,0
U51040,2,5,187.29,-0.41,0,1,2,0,0,0.53,0,0,763.8,20.4,1,0,0,paypal,Egypt,Egypt,home,1
U56667,3,6,91.69,1.51,0,4,1,0,0,0.34,0,0,1499.3,102.7,0,0,0,apple_pay,Egypt,Egypt,home,0
U50917,1,1,390.39,-0.85,0,2,1,1,0,0.51,0,0,922.1,559.6,0,0,0,credit_card,Libya,Libya,groceries,0
U56544,0,1,151.07,0.47,0,2,2,0,0,0.61,0,0,440.6,547.7,0,0,0,debit_card,Morocco,Morocco,home,0
U50885,3,4,370.74,-0.99,0,2,2,0,0,0.47,0,0,182.1,135.8,0,0,0,credit_card,Algeria,Algeria,gift_cards,0
U52752,0,0,365.14,-0.85,0,4,3,0,0,0.32,0,0,1351.1,86.2,0,0,0,credit_card,Morocco,Morocco,beauty,0
U50021,1,3,158.64,-0.94,0,1,5,1,0,0.29,0,0,888.5,310.4,0,0,0,credit_card,Morocco,Morocco,beauty,0
U54569,0,3,116.55,1.58,0,3,5,0,0,0.09,0,0,1763.5,408.7,0,0,0,credit_card,Egypt,Egypt,fashion,0
U53191,1,2,312.92,-0.75,1,3,3,0,0,0.19,1,0,1627.8,163.0,0,0,0,credit_card,Tunisia,Tunisia,home,0
U56353,0,2,107.16,-0.57,0,3,8,0,1,0.71,0,0,303.0,137.2,0,0,0,apple_pay,Algeria,Algeria,home,0
U52353,1,1,218.07,-0.62,0,3,3,0,0,0.27,0,0,1193.1,594.0,1,0,0,credit_card,Tunisia,Tunisia,gift_cards,0
U57437,0,3,62.06,0.46,0,2,4,0,0,0.25,0,0,354.5,294.9,1,0,0,debit_card,Tunisia,Tunisia,home,1
U54799,1,3,166.65,0.35,0,4,2,0,0,0.45,1,0,675.9,531.9,0,0,0,debit_card,Libya,Libya,electronics,0
U50686,1,2,49.7,0.87,0,2,2,0,2,0.38,0,0,619.2,231.7,0,0,0,debit_card,Morocco,Morocco,beauty,0
U50284,1,4,127.71,-0.47,0,2,3,1,0,0.31,0,0,941.5,41.6,0,0,0,credit_card,Algeria,Algeria,electronics,0
U54811,0,1,272.81,0.43,0,3,3,0,0,0.42,0,0,1506.9,167.7,0,0,0,credit_card,Libya,Libya,fashion,0
U53747,2,4,396.7,0.05,0,4,7,0,0,0.17,0,0,1596.0,391.8,1,0,0,credit_card,Algeria,Algeria,electronics,0
U50762,1,3,116.83,-0.95,0,2,3,0,0,0.24,0,0,1239.0,328.8,0,0,0,credit_card,Algeria,Algeria,electronics,0
U55346,2,3,199.86,-0.26,0,4,2,0,0,0.27,0,0,1145.5,218.2,0,0,0,paypal,Tunisia,Tunisia,groceries,0
U55043,2,5,190.26,-0.7,0,3,3,1,0,0.15,0,0,1663.7,311.2,0,0,0,credit_card,Egypt,Egypt,fashion,0
U52428,2,2,89.98,0.49,1,2,2,1,0,0.44,0,0,210.3,598.2,0,0,1,debit_card,Tunisia,Tunisia,electronics,0
U52507,2,4,251.83,-0.52,0,4,2,0,0,0.16,0,0,724.2,419.4,0,0,0,google_pay,Morocco,Morocco,groceries,0
U55126,1,3,295.39,-0.83,1,2,3,0,0,0.39,0,0,416.0,394.7,0,0,0,credit_card,Algeria,Algeria,electronics,0
U50028,2,5,75.94,5.75,0,1,2,0,1,0.49,0,0,272.0,335.4,0,0,0,credit_card,Morocco,Morocco,sports,0
U50906,1,2,307.71,-0.83,0,4,4,1,0,0.36,0,0,1217.5,114.3,0,0,0,credit_card,Algeria,Algeria,home,0
U53104,0,2,286.06,-0.58,0,4,2,0,0,0.31,0,0,370.0,372.7,0,0,0,paypal,Morocco,Morocco,luxury,0
U57813,1,2,94.99,1.11,0,2,2,1,1,0.23,0,0,1729.8,349.1,0,0,0,google_pay,Morocco,Morocco,fashion,0
U57022,3,7,266.6,-0.93,0,3,3,0,2,0.04,0,0,964.2,473.3,0,0,0,apple_pay,Tunisia,Algeria,electronics,0
U56222,3,5,169.6,-0.74,0,2,1,1,1,0.1,1,0,864.5,199.6,0,0,0,google_pay,Algeria,Algeria,electronics,0
U53999,1,4,278.83,-0.9,1,4,2,1,0,0.28,0,0,663.0,243.5,0,0,0,debit_card,Algeria,Algeria,beauty,0
U52994,0,1,208.52,-0.12,0,3,2,0,0,0.15,0,0,514.5,595.4,0,0,0,credit_card,Morocco,Morocco,luxury,0
U52506,4,5,38.29,3.96,0,2,4,0,0,0.21,0,0,1643.0,211.4,1,0,0,paypal,Egypt,Egypt,groceries,0
U54665,3,8,319.05,-0.89,0,1,5,0,0,0.04,2,0,1118.8,332.4,0,0,0,credit_card,Morocco,Egypt,beauty,0
U56102,2,4,231.13,-0.99,0,3,3,0,0,0.11,0,0,448.5,195.3,0,0,0,credit_card,Morocco,Morocco,electronics,0
U53609,1,3,295.42,-0.77,0,1,3,0,0,0.23,0,0,1239.6,389.9,0,0,0,bank_transfer,Egypt,Egypt,fashion,0
U53553,3,4,67.91,1.04,0,4,4,1,0,0.14,0,0,450.3,464.6,0,0,0,credit_card,Egypt,Egypt,luxury,0
U51453,2,4,294.08,-0.6,1,1,3,0,0,0.22,0,0,1394.1,412.8,0,0,0,paypal,Tunisia,Tunisia,home,0
U54833,1,3,177.19,-0.6,0,4,3,0,1,0.28,0,1,1009.1,338.6,0,0,0,bank_transfer,Morocco,Egypt,fashion,0
U53356,0,1,323.72,-0.86,1,2,3,0,0,0.35,0,0,812.7,190.4,0,0,1,google_pay,Algeria,Algeria,electronics,1
U50515,2,5,247.68,-0.69,0,4,1,1,0,0.6,0,0,1188.8,352.7,0,0,0,credit_card,Libya,Libya,fashion,0
U56096,1,2,154.86,-0.98,0,1,3,0,0,0.04,1,0,1572.5,465.1,0,0,0,debit_card,Egypt,Egypt,electronics,0
U57266,0,3,96.73,-0.9,0,2,2,0,1,0.31,0,1,743.7,97.2,1,0,0,paypal,Tunisia,Morocco,gift_cards,0
U56540,3,4,330.05,-0.93,0,1,3,0,0,0.16,0,0,1248.5,268.5,1,0,0,debit_card,Morocco,Morocco,sports,0
U57656,0,2,232.87,-0.49,0,2,3,0,0,0.14,0,0,672.8,525.9,1,0,0,bank_transfer,Morocco,Morocco,home,0
U50038,2,2,395.24,-0.92,0,4,4,0,2,0.29,0,0,668.7,303.4,0,0,0,credit_card,Tunisia,Tunisia,gift_cards,0
U53342,0,2,161.93,-0.59,0,3,1,0,0,0.45,0,0,1514.7,540.2,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,0
U50886,2,6,280.57,-0.58,0,2,6,1,1,0.49,0,0,1000.2,54.7,1,0,0,apple_pay,Morocco,Morocco,electronics,0
U52844,1,1,256.67,-0.17,0,2,5,0,0,0.26,0,0,746.2,165.0,1,0,0,paypal,Morocco,Morocco,electronics,0
U52204,1,2,262.28,-0.63,0,6,1,0,0,0.29,0,0,386.5,305.6,0,0,0,google_pay,Algeria,Algeria,electronics,0
U51098,2,5,300.05,-0.92,0,1,2,1,0,0.14,0,0,1439.2,118.6,0,0,0,credit_card,Egypt,Egypt,home,0
U57027,1,2,72.86,3.94,0,2,5,0,1,0.16,1,0,1145.3,346.9,0,0,0,credit_card,Algeria,Morocco,groceries,0
U51823,1,5,228.86,-0.95,1,3,1,0,1,0.33,0,0,1304.5,291.1,0,0,0,google_pay,Algeria,Algeria,beauty,0
U53201,1,1,213.47,-0.74,0,2,1,0,0,0.06,0,0,801.6,561.8,0,0,0,credit_card,Libya,Libya,fashion,0
U55806,2,4,150.16,1.02,0,2,2,1,0,0.1,1,1,575.4,395.5,0,0,0,credit_card,Morocco,Algeria,electronics,0
U55069,3,5,185.74,-0.4,0,2,3,0,0,0.09,1,0,1312.2,13.3,0,0,0,google_pay,Tunisia,Egypt,fashion,0
U53155,3,4,217.15,-0.4,1,2,6,1,1,0.31,1,0,182.8,506.7,0,0,0,bank_transfer,Algeria,Algeria,fashion,1
