transaction_id,user_id,transaction_datetime,transaction_amount,currency,payment_method,card_bin,is_card_present,shipping_country,billing_country,ip_country,ip_distance_km,device_type,hour_of_day,day_of_week,num_prev_tx_30d,avg_tx_amount_30d,account_age_days,same_billing_shipping,items_count,item_category,refund_history_count,chargeback_history_count,promo_used,loyalty_points,shipping_speed,billing_name_matches,is_vpn,velocity_flag,fraud_label
TX2002854,U23291,2025-05-20 19:36:53,46.22,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,desktop,19,1,2,93.83,68,1,4,electronics,0,0,1,117,standard,1,0,0,0
TX2002855,U21009,2025-03-28 08:15:22,37.1,BHD,credit_card,557525,1,Bahrain,Bahrain,Bahrain,0.0,desktop,8,4,2,138.6,334,1,4,electronics,0,0,0,153,standard,0,0,0,0
TX2002856,U20703,2025-07-05 15:47:45,68.45,OMR,credit_card,456813,1,Oman,Oman,Kuwait,653.7,desktop,15,5,1,81.92,71,1,4,groceries,0,0,0,94,express,1,0,0,0
TX2002857,U20574,2025-08-06 11:51:30,34.11,AED,credit_card,466326,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,11,2,0,146.21,607,1,1,fashion,1,0,0,5,standard,1,0,0,0
TX2002858,U21608,2025-05-03 11:03:52,21.67,OMR,paypal,,0,Oman,Oman,Oman,0.0,desktop,11,5,2,36.71,1217,1,1,fashion,0,0,1,4,standard,1,1,0,0
TX2002859,U23232,2025-04-01 00:08:15,41.3,SAR,credit_card,447595,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,0,1,4,128.79,114,1,6,home,0,0,0,107,standard,1,0,0,0
TX2002860,U23752,2025-08-05 22:46:17,307.39,BHD,bank_transfer,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,22,1,1,45.97,403,1,2,electronics,1,0,1,24,standard,1,0,0,0
TX2002861,U21112,2025-05-09 12:00:42,46.14,BHD,google_pay,,0,Bahrain,Bahrain,Bahrain,0.0,tablet,12,4,2,45.08,228,1,3,sports,0,0,0,19,standard,1,1,0,0
TX2002862,U20687,2025-05-09 04:30:36,55.15,QAR,paypal,,0,Qatar,Qatar,Qatar,0.0,mobile,4,4,0,26.48,133,1,1,groceries,0,0,0,0,express,1,0,0,0
TX2002863,U22828,2025-03-23 07:50:43,75.71,QAR,debit_card,441184,0,Qatar,Qatar,Qatar,0.0,mobile,7,6,0,130.91,63,1,1,fashion,0,0,0,43,standard,1,0,0,0
TX2002864,U22632,2025-07-29 22:14:43,335.15,SAR,bank_transfer,,0,Saudi Arabia,Qatar,Saudi Arabia,327.5,mobile,22,1,2,111.51,381,0,3,electronics,0,0,0,69,standard,1,0,0,0
TX2002865,U23828,2025-08-31 06:23:33,36.84,BHD,google_pay,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,6,6,2,57.83,51,1,3,home,0,0,0,212,standard,1,0,0,0
TX2002866,U22636,2025-09-02 16:55:25,105.01,BHD,debit_card,480290,0,Bahrain,Bahrain,United Arab Emirates,1728.7,mobile,16,1,1,58.92,98,1,3,home,0,0,0,0,standard,1,0,1,0
TX2002867,U23230,2025-09-01 03:15:15,110.6,QAR,paypal,,0,Qatar,Qatar,Qatar,0.0,mobile,3,0,1,128.27,756,1,2,fashion,0,0,0,104,standard,1,1,0,1
TX2002868,U20488,2025-05-27 19:23:23,82.05,QAR,debit_card,547681,1,Qatar,Qatar,Qatar,0.0,mobile,19,1,2,139.86,213,1,6,fashion,0,0,0,126,standard,0,0,0,0
TX2002869,U23018,2025-07-03 03:22:06,10.67,OMR,debit_card,520036,0,Oman,Bahrain,Bahrain,0.0,mobile,3,3,1,94.34,577,0,1,home,0,0,0,68,standard,1,0,0,0
TX2002870,U21347,2025-08-06 16:20:23,107.48,KWD,credit_card,474539,0,Kuwait,Kuwait,Kuwait,0.0,desktop,16,2,2,66.96,437,1,2,groceries,0,0,0,187,express,1,0,0,0
TX2002871,U23681,2025-03-28 21:12:01,18.26,BHD,debit_card,427068,0,Bahrain,United Arab Emirates,United Arab Emirates,0.0,desktop,21,4,1,17.44,141,0,3,electronics,0,0,0,110,standard,1,0,0,0
TX2002872,U23452,2025-07-14 19:37:45,79.0,BHD,credit_card,446996,1,Bahrain,Bahrain,Bahrain,0.0,mobile,19,0,1,27.72,73,1,3,home,0,0,1,100,standard,1,1,0,0
TX2002873,U23173,2025-05-04 18:29:44,121.24,OMR,credit_card,489440,1,Oman,Oman,Oman,0.0,mobile,18,6,0,29.85,31,1,2,fashion,0,0,0,5,standard,1,0,0,0
TX2002874,U20493,2025-05-27 02:35:14,28.6,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,2,1,2,48.75,970,1,7,fashion,0,0,0,74,express,1,0,0,0
TX2002875,U21667,2025-04-10 09:28:04,155.99,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,9,3,2,45.98,117,1,1,groceries,0,0,1,0,standard,1,0,0,0
TX2002876,U21637,2025-04-04 05:48:29,14.64,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,desktop,5,4,0,86.0,335,1,6,home,0,0,1,0,express,1,0,0,0
TX2002877,U20018,2025-06-26 15:13:52,154.83,QAR,debit_card,551818,1,Qatar,Qatar,Qatar,0.0,mobile,15,3,1,142.17,393,1,3,beauty,0,0,0,82,standard,1,0,0,0
TX2002878,U23525,2025-06-14 09:02:46,57.62,KWD,paypal,,0,Kuwait,Kuwait,Oman,676.3,desktop,9,5,1,130.63,66,1,2,groceries,0,0,0,113,standard,1,1,0,0
TX2002879,U23553,2025-04-11 04:11:53,30.24,QAR,credit_card,496940,0,Qatar,Qatar,Qatar,0.0,mobile,4,4,1,81.28,355,1,5,fashion,0,0,0,58,standard,1,0,0,0
TX2002880,U23665,2025-06-27 10:19:38,18.99,AED,paypal,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,10,4,1,12.42,2,1,1,fashion,0,0,1,123,overnight,1,0,0,0
TX2002881,U22444,2025-04-04 05:40:24,258.48,SAR,credit_card,421407,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,5,4,1,19.58,162,1,5,electronics,0,0,0,1,standard,1,0,0,0
TX2002882,U21000,2025-05-05 05:07:48,25.38,SAR,credit_card,498550,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,5,0,0,130.45,129,1,6,beauty,0,0,0,160,standard,1,0,0,0
TX2002883,U23350,2025-04-28 19:38:00,23.99,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,19,0,2,49.71,810,1,5,fashion,0,0,1,140,standard,1,0,0,0
TX2002884,U20850,2025-05-22 11:00:58,35.87,AED,credit_card,487657,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,11,3,2,54.53,1281,1,4,electronics,2,0,0,132,standard,1,1,0,0
TX2002885,U21388,2025-07-08 22:49:36,77.45,BHD,credit_card,426403,1,Bahrain,Bahrain,Bahrain,0.0,mobile,22,1,0,29.57,101,1,8,sports,0,0,0,0,standard,1,0,0,0
TX2002886,U21354,2025-05-31 07:23:21,72.21,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,7,5,1,41.24,282,1,3,beauty,0,0,0,81,standard,1,0,0,0
TX2002887,U23712,2025-08-28 04:47:29,17.43,SAR,credit_card,411637,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,4,3,0,44.61,410,1,3,groceries,0,0,0,228,standard,1,0,0,0
TX2002888,U21367,2025-08-26 22:45:22,38.41,AED,credit_card,539684,1,United Arab Emirates,Bahrain,Bahrain,0.0,desktop,22,1,2,67.69,63,0,6,sports,0,0,0,0,express,1,0,0,0
TX2002889,U20821,2025-07-30 10:29:41,32.49,AED,credit_card,536232,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,10,2,1,97.24,348,1,2,sports,0,0,0,42,standard,1,0,0,0
TX2002890,U20454,2025-06-08 23:17:18,21.2,SAR,credit_card,460108,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,23,6,0,59.44,89,1,4,fashion,0,0,1,100,standard,1,0,0,0
TX2002891,U21624,2025-04-03 01:26:43,43.29,OMR,credit_card,538800,1,Oman,Oman,Oman,0.0,desktop,1,3,1,72.98,55,1,1,home,0,0,1,0,standard,1,0,0,0
TX2002892,U22772,2025-07-22 20:08:22,108.88,AED,apple_pay,,0,United Arab Emirates,Oman,Oman,0.0,mobile,20,1,3,35.47,570,0,3,sports,0,0,0,10,standard,1,0,0,0
TX2002893,U23726,2025-06-11 00:14:53,30.29,QAR,credit_card,463594,1,Qatar,Qatar,Qatar,0.0,mobile,0,2,0,17.89,209,1,3,electronics,0,0,1,14,standard,1,0,0,0
TX2002894,U23136,2025-09-06 06:30:02,44.41,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,Qatar,1696.7,mobile,6,5,2,58.75,105,1,2,groceries,0,0,0,0,standard,1,0,0,0
TX2002895,U23147,2025-05-14 03:59:53,41.38,BHD,credit_card,418464,1,Bahrain,Bahrain,Bahrain,0.0,mobile,3,2,1,18.75,155,1,2,groceries,0,0,0,94,standard,1,0,0,0
TX2002896,U20710,2025-04-16 23:31:40,312.27,SAR,debit_card,430838,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,23,2,0,51.96,159,1,6,fashion,1,0,0,0,standard,1,0,0,0
TX2002897,U22190,2025-03-24 23:48:51,263.86,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,23,0,2,127.26,440,1,1,home,0,0,0,0,standard,1,1,0,0
TX2002898,U20916,2025-05-22 14:31:06,140.2,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,14,3,1,61.37,653,1,3,electronics,0,0,0,0,standard,1,0,0,0
TX2002899,U23986,2025-07-16 01:23:57,27.89,KWD,paypal,,0,Kuwait,Qatar,Qatar,0.0,desktop,1,2,0,37.06,193,0,6,home,0,0,0,171,standard,1,0,0,0
TX2002900,U22875,2025-08-20 05:50:30,15.86,QAR,bank_transfer,,0,Qatar,Qatar,Oman,420.5,mobile,5,2,1,136.29,116,1,3,electronics,0,0,0,171,standard,1,1,0,0
TX2002901,U22652,2025-05-29 03:47:16,33.66,SAR,credit_card,405919,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,3,3,1,99.51,389,1,1,fashion,1,0,0,62,standard,1,0,0,0
TX2002902,U21496,2025-05-24 05:52:33,40.12,AED,debit_card,407797,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,tablet,5,5,1,148.36,707,1,3,groceries,0,0,0,192,standard,1,0,0,0
TX2002903,U21440,2025-06-07 10:47:16,66.81,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,10,5,3,52.04,36,1,1,home,0,0,0,45,standard,1,0,0,0
TX2002904,U20304,2025-09-10 10:52:48,121.47,AED,credit_card,488003,0,United Arab Emirates,Oman,Oman,0.0,mobile,10,2,3,38.05,478,0,3,beauty,0,0,0,187,standard,1,0,0,0
TX2002905,U20735,2025-07-24 19:10:04,164.83,OMR,credit_card,489272,1,Oman,Bahrain,Saudi Arabia,1459.3,desktop,19,3,0,51.71,244,0,1,sports,0,0,0,92,express,1,0,0,0
TX2002906,U23568,2025-05-31 23:01:49,161.39,KWD,credit_card,534130,1,Kuwait,Kuwait,Kuwait,0.0,tablet,23,5,0,123.75,606,1,2,electronics,0,0,0,68,standard,1,0,0,0
TX2002907,U22338,2025-06-19 14:16:49,44.0,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,14,3,0,31.21,216,1,2,fashion,0,0,0,0,standard,1,0,0,1
TX2002908,U21963,2025-05-16 07:09:44,101.6,OMR,credit_card,474577,1,Oman,Oman,Oman,0.0,desktop,7,4,0,43.75,595,1,3,home,0,0,0,51,standard,1,0,0,0
TX2002909,U22149,2025-07-18 23:04:10,33.89,OMR,credit_card,503638,1,Oman,United Arab Emirates,United Arab Emirates,0.0,mobile,23,4,2,108.23,242,0,3,sports,0,0,1,15,standard,1,0,0,0
TX2002910,U22009,2025-03-26 05:55:59,17.86,KWD,debit_card,525660,1,Kuwait,Kuwait,Qatar,441.1,mobile,5,2,1,113.32,46,1,1,groceries,0,0,1,0,express,1,1,0,0
TX2002911,U23338,2025-04-20 07:50:27,103.49,OMR,paypal,,0,Oman,Qatar,Qatar,0.0,desktop,7,6,1,144.24,1,0,2,home,0,0,0,0,overnight,1,0,0,0
TX2002912,U22914,2025-05-30 17:08:25,1.0,OMR,credit_card,512911,0,Oman,Oman,Oman,0.0,mobile,17,4,0,147.22,290,1,5,beauty,0,0,0,68,standard,1,0,0,0
TX2002913,U23015,2025-03-28 20:37:46,50.24,AED,credit_card,477557,1,United Arab Emirates,United Arab Emirates,Qatar,717.4,mobile,20,4,0,102.89,269,1,2,fashion,0,0,0,0,standard,1,0,0,0
TX2002914,U23693,2025-05-15 16:17:37,46.87,BHD,paypal,,0,Bahrain,Oman,Oman,0.0,mobile,16,3,1,60.79,70,0,2,fashion,0,0,0,107,standard,1,0,0,0
TX2002915,U23021,2025-04-18 08:04:28,102.64,AED,bank_transfer,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,8,4,2,73.42,570,1,4,sports,0,0,0,16,standard,1,0,0,0
TX2002916,U22889,2025-09-13 06:21:49,134.97,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,6,5,2,71.5,606,1,1,groceries,0,0,0,40,standard,1,0,0,0
TX2002917,U20961,2025-07-13 00:02:55,41.15,QAR,apple_pay,,0,Qatar,United Arab Emirates,Oman,1371.0,mobile,0,6,0,64.23,489,0,4,beauty,0,0,0,104,standard,1,0,0,1
TX2002918,U22989,2025-03-25 03:43:56,145.24,KWD,credit_card,427258,1,Kuwait,Kuwait,Kuwait,0.0,mobile,3,1,2,57.35,827,1,5,beauty,0,0,1,0,standard,1,0,0,0
TX2002919,U23848,2025-04-09 19:48:23,37.2,KWD,credit_card,515090,1,Kuwait,Kuwait,Kuwait,0.0,mobile,19,2,1,33.51,211,1,4,home,0,0,0,0,express,1,0,0,0
TX2002920,U21026,2025-07-16 11:03:09,56.95,KWD,debit_card,550431,1,Kuwait,Kuwait,Kuwait,0.0,desktop,11,2,1,61.26,363,1,2,fashion,0,0,0,0,standard,1,0,0,0
TX2002921,U22132,2025-04-30 06:17:44,112.55,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,6,2,0,145.69,704,1,4,fashion,0,0,1,120,standard,1,0,0,0
TX2002922,U23865,2025-08-24 02:26:29,102.94,OMR,debit_card,491714,1,Oman,Oman,Oman,0.0,tablet,2,6,4,133.5,182,1,3,electronics,0,0,0,102,standard,1,0,0,0
TX2002923,U22375,2025-05-19 23:54:28,362.38,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,23,0,1,96.43,289,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2002924,U22863,2025-06-27 09:12:42,25.73,QAR,bank_transfer,,0,Qatar,Oman,Oman,0.0,desktop,9,4,0,36.99,215,0,5,fashion,0,0,0,0,standard,1,0,0,0
TX2002925,U21473,2025-08-06 04:26:58,91.47,KWD,credit_card,412914,0,Kuwait,Kuwait,Kuwait,0.0,mobile,4,2,3,133.01,1226,1,4,electronics,0,0,0,58,standard,1,0,0,0
TX2002926,U22501,2025-08-18 19:51:52,79.65,AED,credit_card,538608,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,tablet,19,0,2,53.66,172,1,2,fashion,0,0,1,26,standard,0,0,0,0
TX2002927,U21947,2025-08-11 06:54:07,217.53,OMR,credit_card,521448,0,Oman,Oman,Oman,0.0,desktop,6,0,2,86.4,114,1,3,electronics,0,0,0,94,express,1,0,0,0
TX2002928,U22676,2025-06-26 21:01:48,26.25,AED,credit_card,433748,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,21,3,0,137.65,297,1,1,fashion,0,0,0,88,standard,1,0,0,0
TX2002929,U23292,2025-08-19 07:57:02,123.0,OMR,credit_card,439448,1,Oman,Oman,Oman,0.0,desktop,7,1,1,56.86,98,1,3,fashion,0,0,0,172,standard,0,0,0,0
TX2002930,U21177,2025-07-11 02:39:09,71.91,AED,google_pay,,0,United Arab Emirates,Saudi Arabia,Saudi Arabia,0.0,mobile,2,4,1,137.87,584,0,1,groceries,0,0,0,137,standard,1,0,0,0
TX2002931,U20664,2025-08-05 14:48:19,38.81,SAR,credit_card,446132,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,14,1,2,42.92,668,1,4,beauty,0,0,0,67,standard,1,0,0,0
TX2002932,U20011,2025-05-26 00:07:52,60.88,BHD,credit_card,476022,1,Bahrain,Bahrain,Bahrain,0.0,mobile,0,0,1,140.02,126,1,2,groceries,0,0,0,62,express,1,0,0,0
TX2002933,U21156,2025-04-30 22:05:23,43.56,BHD,credit_card,533456,1,Bahrain,Bahrain,Bahrain,0.0,mobile,22,2,0,60.21,133,1,5,fashion,0,0,0,130,standard,1,1,0,0
TX2002934,U20303,2025-06-01 18:15:00,74.39,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,mobile,18,6,3,62.44,27,1,3,groceries,0,0,0,205,standard,1,0,0,0
TX2002935,U23364,2025-08-28 12:11:47,186.66,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,12,3,0,87.42,88,1,4,sports,0,0,0,0,standard,1,0,0,0
TX2002936,U23022,2025-07-11 08:14:38,75.27,QAR,bank_transfer,,0,Qatar,Qatar,United Arab Emirates,1118.6,desktop,8,4,0,58.58,21,1,3,fashion,0,0,0,33,express,1,0,0,1
TX2002937,U23371,2025-03-26 12:39:14,86.09,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,12,2,0,73.0,424,1,2,beauty,0,0,0,0,standard,1,1,0,0
TX2002938,U21763,2025-07-25 18:50:51,72.18,OMR,debit_card,507294,1,Oman,Oman,Oman,0.0,tablet,18,4,2,80.19,59,1,2,electronics,0,0,1,144,express,1,0,0,0
TX2002939,U22830,2025-08-08 05:20:41,6.51,SAR,credit_card,476323,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,5,4,3,78.74,24,1,7,home,0,0,1,108,express,1,0,0,0
TX2002940,U20042,2025-04-18 08:07:40,34.03,QAR,credit_card,501242,1,Qatar,Qatar,Qatar,0.0,mobile,8,4,2,144.56,53,1,2,electronics,0,0,0,0,standard,1,0,0,0
TX2002941,U20943,2025-06-02 04:44:08,67.6,OMR,credit_card,522347,0,Oman,Oman,Oman,0.0,mobile,4,0,2,49.45,142,1,2,groceries,0,0,0,94,overnight,1,0,0,0
TX2002942,U22390,2025-08-15 06:45:28,35.31,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,tablet,6,4,0,49.84,164,1,1,fashion,0,0,0,0,express,1,0,0,0
TX2002943,U21349,2025-07-24 06:16:36,21.95,KWD,credit_card,460120,0,Kuwait,Kuwait,Kuwait,0.0,mobile,6,3,2,127.31,686,1,5,home,0,0,0,66,standard,1,0,0,0
TX2002944,U23885,2025-04-04 10:18:33,65.0,SAR,credit_card,460592,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,10,4,0,64.88,98,1,7,home,0,0,0,169,standard,1,0,0,1
TX2002945,U22545,2025-04-04 05:01:35,42.59,BHD,paypal,,0,Bahrain,Saudi Arabia,Saudi Arabia,0.0,mobile,5,4,0,20.25,379,0,3,electronics,0,0,0,96,standard,1,1,0,0
TX2002946,U22411,2025-05-02 19:21:09,33.12,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,19,4,3,77.38,675,1,1,electronics,0,0,0,161,overnight,1,0,0,0
TX2002947,U20890,2025-07-07 23:41:42,62.06,AED,paypal,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,23,0,1,87.03,582,1,2,home,0,0,0,166,express,1,0,0,0
TX2002948,U22474,2025-06-25 23:11:24,30.26,QAR,credit_card,409885,0,Qatar,Qatar,Qatar,0.0,tablet,23,2,0,96.48,66,1,3,fashion,0,0,0,0,express,1,0,0,0
TX2002949,U21004,2025-07-09 17:48:36,217.67,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,17,2,1,42.91,98,1,2,electronics,0,0,0,195,standard,1,0,0,0
TX2002950,U20020,2025-07-20 14:15:13,163.24,SAR,debit_card,549772,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,14,6,2,146.26,16,1,6,fashion,0,0,1,0,express,1,0,0,0
TX2002951,U20406,2025-07-04 15:40:48,112.51,BHD,credit_card,546090,0,Bahrain,Bahrain,Bahrain,0.0,mobile,15,4,0,113.18,198,1,2,electronics,0,0,1,0,standard,1,0,0,0
TX2002952,U22666,2025-08-09 17:11:23,27.4,BHD,apple_pay,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,17,5,0,110.82,155,1,5,electronics,0,0,1,31,overnight,1,0,0,0
TX2002953,U21014,2025-06-09 09:07:25,131.61,QAR,bank_transfer,,0,Qatar,United Arab Emirates,United Arab Emirates,0.0,desktop,9,0,0,132.2,236,0,4,fashion,0,0,0,0,standard,0,0,0,0
TX2002954,U20335,2025-07-02 20:29:57,136.56,KWD,credit_card,529006,1,Kuwait,Kuwait,Kuwait,0.0,desktop,20,2,1,13.66,183,1,3,beauty,0,0,1,27,standard,1,0,0,0
TX2002955,U21838,2025-08-09 12:58:10,126.18,KWD,credit_card,495964,1,Kuwait,Kuwait,Kuwait,0.0,tablet,12,5,3,95.84,399,1,3,electronics,0,0,0,93,express,1,0,0,0
TX2002956,U23188,2025-04-12 17:45:34,14.09,BHD,debit_card,450073,1,Bahrain,Bahrain,Bahrain,0.0,mobile,17,5,2,124.5,332,1,3,home,0,0,0,203,express,1,0,0,0
TX2002957,U21147,2025-08-31 18:48:30,95.82,BHD,credit_card,472650,0,Bahrain,Bahrain,Bahrain,0.0,mobile,18,6,0,14.81,167,1,3,electronics,0,0,0,0,express,1,0,0,0
TX2002958,U22446,2025-09-06 18:44:27,147.06,BHD,google_pay,,0,Bahrain,Oman,Oman,0.0,desktop,18,5,1,115.86,11,0,1,electronics,0,0,1,0,standard,1,0,0,0
TX2002959,U22840,2025-06-30 16:15:08,77.4,BHD,credit_card,424996,1,Bahrain,Bahrain,Bahrain,0.0,mobile,16,0,0,148.56,126,1,3,electronics,0,0,0,82,standard,1,0,0,0
TX2002960,U21827,2025-08-22 04:38:11,88.15,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,4,4,0,93.08,117,1,6,electronics,0,0,0,1,standard,1,0,0,0
TX2002961,U20714,2025-03-30 04:25:02,59.69,AED,paypal,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,4,6,0,69.46,28,1,4,fashion,0,1,0,82,standard,1,0,0,1
TX2002962,U20050,2025-07-16 02:01:46,68.35,KWD,debit_card,492290,1,Kuwait,Bahrain,Bahrain,0.0,desktop,2,2,1,73.51,108,0,3,fashion,0,0,0,242,express,1,0,0,0
TX2002963,U23854,2025-06-19 21:56:33,13.68,OMR,credit_card,483086,0,Oman,Oman,Oman,0.0,desktop,21,3,2,105.13,1311,1,5,home,0,0,0,0,standard,1,0,0,0
TX2002964,U20323,2025-07-26 04:48:48,91.61,SAR,credit_card,526379,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,4,5,0,89.79,516,1,3,fashion,0,0,0,81,standard,0,0,0,1
TX2002965,U20788,2025-06-30 00:50:03,11.86,QAR,credit_card,552195,0,Qatar,Qatar,Qatar,0.0,mobile,0,0,0,120.26,485,1,1,groceries,0,0,0,0,standard,1,0,0,0
TX2002966,U20140,2025-06-29 05:40:14,58.81,OMR,credit_card,433095,1,Oman,Oman,Oman,0.0,mobile,5,6,1,69.03,556,1,2,groceries,0,0,0,0,express,1,0,0,0
TX2002967,U20469,2025-06-13 20:01:09,37.46,AED,credit_card,492971,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,20,4,1,68.43,600,1,2,beauty,0,0,0,59,standard,1,0,0,0
TX2002968,U20786,2025-05-20 17:46:25,68.13,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,17,1,2,114.44,118,1,6,fashion,0,0,0,50,express,1,0,0,0
TX2002969,U21825,2025-05-11 11:12:41,32.66,AED,credit_card,487158,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,11,6,1,100.37,116,1,1,electronics,0,0,1,57,standard,1,0,0,0
TX2002970,U21357,2025-04-27 01:36:17,106.5,OMR,apple_pay,,0,Oman,Oman,United Arab Emirates,570.1,mobile,1,6,2,118.93,123,1,2,beauty,0,0,0,87,standard,0,0,0,0
TX2002971,U21916,2025-08-29 12:48:47,136.02,AED,credit_card,475821,1,United Arab Emirates,Oman,Oman,0.0,mobile,12,4,1,134.2,512,0,5,sports,0,0,0,0,express,1,0,0,0
TX2002972,U20963,2025-07-09 21:33:33,31.34,OMR,apple_pay,,0,Oman,Oman,Kuwait,1768.5,desktop,21,2,1,46.88,478,1,5,groceries,0,0,0,179,standard,1,0,0,0
TX2002973,U23055,2025-05-16 02:30:44,28.02,AED,bank_transfer,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,2,4,1,54.11,5,1,4,fashion,0,0,0,0,express,1,1,0,1
TX2002974,U20372,2025-09-13 02:37:15,21.85,BHD,credit_card,490463,1,Bahrain,Saudi Arabia,Saudi Arabia,0.0,mobile,2,5,1,83.77,893,0,3,electronics,0,0,0,60,standard,1,0,0,0
TX2002975,U23635,2025-05-06 13:59:12,179.47,BHD,google_pay,,0,Bahrain,Qatar,Qatar,0.0,mobile,13,1,3,140.26,100,0,3,groceries,0,0,0,138,standard,1,0,1,0
TX2002976,U22541,2025-05-23 00:30:35,65.15,SAR,paypal,,0,Saudi Arabia,Oman,Oman,0.0,mobile,0,4,0,126.86,295,0,4,fashion,0,0,1,0,express,1,0,0,0
TX2002977,U23610,2025-05-06 09:31:58,59.64,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,9,1,2,75.58,306,1,3,home,0,0,0,18,standard,1,0,0,0
TX2002978,U21692,2025-08-22 08:22:00,18.03,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,8,4,0,90.24,36,1,1,electronics,0,0,0,38,standard,1,0,0,0
TX2002979,U22798,2025-08-16 06:12:24,94.81,OMR,credit_card,405291,0,Oman,Saudi Arabia,Saudi Arabia,0.0,mobile,6,5,0,109.72,356,0,2,groceries,0,0,0,24,standard,1,0,0,0
TX2002980,U21179,2025-05-29 11:36:29,173.66,SAR,credit_card,513844,1,Saudi Arabia,Saudi Arabia,Oman,971.4,desktop,11,3,2,83.18,228,1,2,electronics,0,0,1,8,standard,1,1,0,0
TX2002981,U22338,2025-05-04 00:45:28,153.71,AED,credit_card,403122,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,0,6,3,23.78,283,1,8,beauty,0,0,0,91,standard,1,0,0,0
TX2002982,U21671,2025-06-16 17:00:35,89.88,OMR,debit_card,404876,1,Oman,Oman,Oman,0.0,desktop,17,0,1,59.38,177,1,5,beauty,0,0,1,52,standard,1,0,0,0
TX2002983,U23215,2025-05-20 07:52:47,10.21,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,tablet,7,1,1,16.67,489,1,5,fashion,0,0,0,28,standard,1,0,0,0
